Symbol,Price,Quantity,EventTimeUtc,ReceiveTimeUtc,IsBuyerMaker
BTCUSDT,91236.44000000,0.43663000,2025-04-22T15:21:47.4770000Z,2025-04-22T15:21:46.3030384Z,True
BTCUSDT,91236.44000000,0.01500000,2025-04-22T15:21:47.4800000Z,2025-04-22T15:21:46.3609667Z,True
BTCUSDT,91236.44000000,0.09028000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.3647729Z,True
BTCUSDT,91236.44000000,0.01500000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.3672435Z,True
BTCUSDT,91236.44000000,0.02100000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.3695025Z,True
BTCUSDT,91236.44000000,0.05047000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.3722405Z,True
BTCUSDT,91236.44000000,0.00025000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.3753766Z,True
BTCUSDT,91236.44000000,0.00025000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.3809543Z,True
BTCUSDT,91236.44000000,0.00164000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.3840912Z,True
BTCUSDT,91236.44000000,0.00010000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.3865016Z,True
BTCUSDT,91236.44000000,0.05430000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.3891161Z,True
BTCUSDT,91236.44000000,0.00045000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.3916209Z,True
BTCUSDT,91236.44000000,0.00024000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.3940585Z,True
BTCUSDT,91236.44000000,0.00028000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.3964452Z,True
BTCUSDT,91236.44000000,0.00260000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.3988084Z,True
BTCUSDT,91236.44000000,0.04162000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.4016313Z,True
BTCUSDT,91236.44000000,0.00010000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.4043335Z,True
BTCUSDT,91236.44000000,0.00032000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.4068205Z,True
BTCUSDT,91236.44000000,0.00010000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.4095234Z,True
BTCUSDT,91236.44000000,0.00010000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.4117605Z,True
BTCUSDT,91236.44000000,0.04162000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.4139600Z,True
BTCUSDT,91236.44000000,0.04162000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.4161764Z,True
BTCUSDT,91236.44000000,0.03742000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.4183643Z,True
BTCUSDT,91236.43000000,0.00050000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.4206985Z,True
BTCUSDT,91236.43000000,0.00065000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.4231943Z,True
BTCUSDT,91236.42000000,0.00006000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.4254991Z,True
BTCUSDT,91236.42000000,0.00006000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.4277459Z,True
BTCUSDT,91236.42000000,0.00007000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.4299083Z,True
BTCUSDT,91236.42000000,0.00006000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.4322343Z,True
BTCUSDT,91236.41000000,0.01280000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.4349944Z,True
BTCUSDT,91235.66000000,0.00013000,2025-04-22T15:21:47.4810000Z,2025-04-22T15:21:46.4372715Z,True
BTCUSDT,91235.61000000,0.00006000,2025-04-22T15:21:47.4830000Z,2025-04-22T15:21:46.4394933Z,True
BTCUSDT,91235.61000000,0.00010000,2025-04-22T15:21:47.4830000Z,2025-04-22T15:21:46.4416943Z,True
BTCUSDT,91234.70000000,0.00007000,2025-04-22T15:21:47.4830000Z,2025-04-22T15:21:46.4438752Z,True
BTCUSDT,91234.01000000,0.00065000,2025-04-22T15:21:47.4830000Z,2025-04-22T15:21:46.4460088Z,True
BTCUSDT,91234.01000000,0.00065000,2025-04-22T15:21:47.4830000Z,2025-04-22T15:21:46.4481859Z,True
BTCUSDT,91233.79000000,0.00006000,2025-04-22T15:21:47.4830000Z,2025-04-22T15:21:46.4505658Z,True
BTCUSDT,91232.81000000,0.00006000,2025-04-22T15:21:47.4880000Z,2025-04-22T15:21:46.5747818Z,True
BTCUSDT,91232.81000000,0.00006000,2025-04-22T15:21:47.4880000Z,2025-04-22T15:21:46.5791343Z,True
BTCUSDT,91232.81000000,0.00010000,2025-04-22T15:21:47.4880000Z,2025-04-22T15:21:46.5841506Z,True
BTCUSDT,91232.81000000,0.00010000,2025-04-22T15:21:47.4880000Z,2025-04-22T15:21:46.5871882Z,True
BTCUSDT,91232.81000000,0.00010000,2025-04-22T15:21:47.4880000Z,2025-04-22T15:21:46.5904821Z,True
BTCUSDT,91232.81000000,0.00018000,2025-04-22T15:21:47.4880000Z,2025-04-22T15:21:46.5935454Z,True
BTCUSDT,91232.81000000,0.00006000,2025-04-22T15:21:47.4880000Z,2025-04-22T15:21:46.5962390Z,True
BTCUSDT,91232.81000000,0.00055000,2025-04-22T15:21:47.4880000Z,2025-04-22T15:21:46.5992137Z,True
BTCUSDT,91232.81000000,0.00006000,2025-04-22T15:21:47.4880000Z,2025-04-22T15:21:46.6019098Z,True
BTCUSDT,91232.81000000,0.00006000,2025-04-22T15:21:47.4880000Z,2025-04-22T15:21:46.6048664Z,True
BTCUSDT,91232.81000000,0.00006000,2025-04-22T15:21:47.4880000Z,2025-04-22T15:21:46.6079484Z,True
BTCUSDT,91232.49000000,0.00202000,2025-04-22T15:21:47.4880000Z,2025-04-22T15:21:46.6108433Z,True
BTCUSDT,91231.98000000,0.00006000,2025-04-22T15:21:47.4880000Z,2025-04-22T15:21:46.6132028Z,True
BTCUSDT,91231.87000000,0.00024000,2025-04-22T15:21:47.4880000Z,2025-04-22T15:21:46.6154203Z,True
BTCUSDT,91231.07000000,0.00006000,2025-04-22T15:21:47.4880000Z,2025-04-22T15:21:46.6175998Z,True
BTCUSDT,91229.01000000,0.00006000,2025-04-22T15:21:47.4880000Z,2025-04-22T15:21:46.6199073Z,True
BTCUSDT,91229.01000000,0.00006000,2025-04-22T15:21:47.4880000Z,2025-04-22T15:21:46.6221221Z,True
BTCUSDT,91229.01000000,0.00006000,2025-04-22T15:21:47.4880000Z,2025-04-22T15:21:46.6247161Z,True
BTCUSDT,91229.00000000,0.00006000,2025-04-22T15:21:47.4880000Z,2025-04-22T15:21:46.6272284Z,True
BTCUSDT,91229.00000000,0.00006000,2025-04-22T15:21:47.4880000Z,2025-04-22T15:21:46.6300564Z,True
BTCUSDT,91229.00000000,0.00006000,2025-04-22T15:21:47.4880000Z,2025-04-22T15:21:46.6324194Z,True
BTCUSDT,91228.99000000,0.00006000,2025-04-22T15:21:47.4880000Z,2025-04-22T15:21:46.6399554Z,True
BTCUSDT,91228.99000000,0.00006000,2025-04-22T15:21:47.4880000Z,2025-04-22T15:21:46.6422421Z,True
BTCUSDT,91228.99000000,0.00006000,2025-04-22T15:21:47.4880000Z,2025-04-22T15:21:46.6445234Z,True
BTCUSDT,91228.97000000,0.02069000,2025-04-22T15:21:47.4880000Z,2025-04-22T15:21:46.6467083Z,True
BTCUSDT,91228.97000000,0.02500000,2025-04-22T15:21:47.4900000Z,2025-04-22T15:21:46.6489160Z,True
BTCUSDT,91228.97000000,0.02100000,2025-04-22T15:21:47.4910000Z,2025-04-22T15:21:46.6512167Z,True
BTCUSDT,91228.97000000,0.02100000,2025-04-22T15:21:47.4920000Z,2025-04-22T15:21:46.6536828Z,True
BTCUSDT,91228.97000000,0.01500000,2025-04-22T15:21:47.4920000Z,2025-04-22T15:21:46.6560763Z,True
BTCUSDT,91228.97000000,0.02100000,2025-04-22T15:21:47.4940000Z,2025-04-22T15:21:46.6585870Z,True
BTCUSDT,91228.97000000,0.02100000,2025-04-22T15:21:47.4950000Z,2025-04-22T15:21:46.6614091Z,True
BTCUSDT,91228.97000000,0.02100000,2025-04-22T15:21:47.4950000Z,2025-04-22T15:21:46.6641387Z,True
BTCUSDT,91228.97000000,0.02100000,2025-04-22T15:21:47.4950000Z,2025-04-22T15:21:46.6662442Z,True
BTCUSDT,91228.97000000,0.00006000,2025-04-22T15:21:47.4960000Z,2025-04-22T15:21:46.6688422Z,True
BTCUSDT,91228.97000000,0.02094000,2025-04-22T15:21:47.4960000Z,2025-04-22T15:21:46.6712353Z,True
BTCUSDT,91228.97000000,0.02100000,2025-04-22T15:21:47.4980000Z,2025-04-22T15:21:46.6738687Z,True
BTCUSDT,91228.97000000,0.02100000,2025-04-22T15:21:47.4980000Z,2025-04-22T15:21:46.6768257Z,True
BTCUSDT,91228.97000000,0.00010000,2025-04-22T15:21:47.5000000Z,2025-04-22T15:21:46.6795674Z,True
BTCUSDT,91228.97000000,0.00010000,2025-04-22T15:21:47.5000000Z,2025-04-22T15:21:46.6825851Z,True
BTCUSDT,91228.97000000,0.01480000,2025-04-22T15:21:47.5000000Z,2025-04-22T15:21:46.6850058Z,True
BTCUSDT,91228.97000000,0.00164000,2025-04-22T15:21:47.5530000Z,2025-04-22T15:21:46.6871836Z,True
BTCUSDT,91228.97000000,0.00010000,2025-04-22T15:21:47.5530000Z,2025-04-22T15:21:46.6894069Z,True
BTCUSDT,91228.97000000,0.00010000,2025-04-22T15:21:47.5530000Z,2025-04-22T15:21:46.6920929Z,True
BTCUSDT,91228.97000000,0.00010000,2025-04-22T15:21:47.5530000Z,2025-04-22T15:21:46.6950815Z,True
BTCUSDT,91228.97000000,0.00024000,2025-04-22T15:21:47.5530000Z,2025-04-22T15:21:46.6980795Z,True
BTCUSDT,91228.97000000,0.00010000,2025-04-22T15:21:47.5530000Z,2025-04-22T15:21:46.7006218Z,True
BTCUSDT,91228.97000000,0.00010000,2025-04-22T15:21:47.5530000Z,2025-04-22T15:21:46.7037017Z,True
BTCUSDT,91228.97000000,0.00006000,2025-04-22T15:21:47.5530000Z,2025-04-22T15:21:46.7062838Z,True
BTCUSDT,91228.97000000,0.00202000,2025-04-22T15:21:47.5530000Z,2025-04-22T15:21:46.7088637Z,True
BTCUSDT,91228.97000000,0.00024000,2025-04-22T15:21:47.5530000Z,2025-04-22T15:21:46.7115572Z,True
BTCUSDT,91228.97000000,0.00006000,2025-04-22T15:21:47.5530000Z,2025-04-22T15:21:46.7142990Z,True
BTCUSDT,91228.97000000,0.00006000,2025-04-22T15:21:47.5530000Z,2025-04-22T15:21:46.7166767Z,True
BTCUSDT,91228.96000000,0.00050000,2025-04-22T15:21:47.5530000Z,2025-04-22T15:21:46.7188681Z,True
BTCUSDT,91228.96000000,0.00019000,2025-04-22T15:21:47.5530000Z,2025-04-22T15:21:46.7209894Z,True
BTCUSDT,91225.98000000,0.00107000,2025-04-22T15:21:47.5530000Z,2025-04-22T15:21:46.7231946Z,True
BTCUSDT,91222.75000000,0.00267000,2025-04-22T15:21:47.5530000Z,2025-04-22T15:21:46.7264478Z,True
BTCUSDT,91222.26000000,0.00074000,2025-04-22T15:21:47.5530000Z,2025-04-22T15:21:46.7290714Z,True
BTCUSDT,91222.25000000,0.00012000,2025-04-22T15:21:47.5530000Z,2025-04-22T15:21:46.7313703Z,True
BTCUSDT,91221.51000000,0.00034000,2025-04-22T15:21:47.5530000Z,2025-04-22T15:21:46.7336310Z,True
BTCUSDT,91221.44000000,0.00202000,2025-04-22T15:21:47.5530000Z,2025-04-22T15:21:46.7361041Z,True
BTCUSDT,91221.22000000,0.00064000,2025-04-22T15:21:47.6120000Z,2025-04-22T15:21:46.7386023Z,True
BTCUSDT,91221.22000000,0.00064000,2025-04-22T15:21:47.6120000Z,2025-04-22T15:21:46.7409135Z,True
BTCUSDT,91221.22000000,0.00006000,2025-04-22T15:21:47.6120000Z,2025-04-22T15:21:46.7431914Z,True
BTCUSDT,91221.22000000,0.00069000,2025-04-22T15:21:47.6120000Z,2025-04-22T15:21:46.7455422Z,True
BTCUSDT,91221.23000000,0.14007000,2025-04-22T15:21:47.6120000Z,2025-04-22T15:21:46.7480537Z,False
BTCUSDT,91221.23000000,0.01455000,2025-04-22T15:21:47.6440000Z,2025-04-22T15:21:46.7502522Z,False
BTCUSDT,91221.23000000,0.00006000,2025-04-22T15:21:47.6810000Z,2025-04-22T15:21:46.7532529Z,False
BTCUSDT,91221.23000000,0.01141000,2025-04-22T15:21:47.6810000Z,2025-04-22T15:21:46.7561842Z,False
BTCUSDT,91221.22000000,0.00029000,2025-04-22T15:21:47.7130000Z,2025-04-22T15:21:46.7587147Z,True
BTCUSDT,91221.23000000,0.01125000,2025-04-22T15:21:47.7150000Z,2025-04-22T15:21:46.7612555Z,False
BTCUSDT,91221.23000000,0.00777000,2025-04-22T15:21:47.7460000Z,2025-04-22T15:21:46.7634708Z,False
BTCUSDT,91221.23000000,0.00988000,2025-04-22T15:21:47.7950000Z,2025-04-22T15:21:46.7661703Z,False
BTCUSDT,91221.23000000,0.01475000,2025-04-22T15:21:47.8350000Z,2025-04-22T15:21:46.7685145Z,False
BTCUSDT,91221.23000000,0.00937000,2025-04-22T15:21:47.8670000Z,2025-04-22T15:21:46.7713740Z,False
BTCUSDT,91221.23000000,0.01039000,2025-04-22T15:21:47.9020000Z,2025-04-22T15:21:46.7746790Z,False
BTCUSDT,91221.23000000,0.00888000,2025-04-22T15:21:47.9330000Z,2025-04-22T15:21:46.7769568Z,False
BTCUSDT,91221.23000000,0.01095000,2025-04-22T15:21:48.0200000Z,2025-04-22T15:21:46.8264636Z,False
BTCUSDT,91221.23000000,0.00270000,2025-04-22T15:21:48.0970000Z,2025-04-22T15:21:46.9023232Z,False
BTCUSDT,91221.22000000,0.00016000,2025-04-22T15:21:48.1650000Z,2025-04-22T15:21:46.9706498Z,True
BTCUSDT,91221.23000000,0.07392000,2025-04-22T15:21:48.2400000Z,2025-04-22T15:21:47.0456202Z,False
BTCUSDT,91221.23000000,0.00978000,2025-04-22T15:21:48.2400000Z,2025-04-22T15:21:47.0483080Z,False
BTCUSDT,91221.23000000,0.00055000,2025-04-22T15:21:48.2420000Z,2025-04-22T15:21:47.0511895Z,False
BTCUSDT,91221.23000000,0.00014000,2025-04-22T15:21:48.3460000Z,2025-04-22T15:21:47.1516391Z,False
BTCUSDT,91221.23000000,0.07521000,2025-04-22T15:21:48.6120000Z,2025-04-22T15:21:47.4178837Z,False
BTCUSDT,91221.23000000,0.04000000,2025-04-22T15:21:48.6120000Z,2025-04-22T15:21:47.4206679Z,False
BTCUSDT,91221.23000000,0.04565000,2025-04-22T15:21:48.6120000Z,2025-04-22T15:21:47.4228561Z,False
BTCUSDT,91221.23000000,0.01909000,2025-04-22T15:21:48.6540000Z,2025-04-22T15:21:47.4599476Z,False
BTCUSDT,91221.23000000,0.01095000,2025-04-22T15:21:48.6670000Z,2025-04-22T15:21:47.4816305Z,False
BTCUSDT,91221.23000000,0.00431000,2025-04-22T15:21:48.7150000Z,2025-04-22T15:21:47.5205452Z,False
BTCUSDT,91221.23000000,0.01389000,2025-04-22T15:21:48.7150000Z,2025-04-22T15:21:47.5231187Z,False
BTCUSDT,91221.23000000,0.00611000,2025-04-22T15:21:48.7590000Z,2025-04-22T15:21:47.5651845Z,False
BTCUSDT,91221.23000000,0.00164000,2025-04-22T15:21:48.7590000Z,2025-04-22T15:21:47.5676612Z,False
BTCUSDT,91221.23000000,0.00204000,2025-04-22T15:21:48.7590000Z,2025-04-22T15:21:47.5698890Z,False
BTCUSDT,91221.23000000,0.00342000,2025-04-22T15:21:48.7590000Z,2025-04-22T15:21:47.5720365Z,False
BTCUSDT,91221.23000000,0.01114000,2025-04-22T15:21:48.7990000Z,2025-04-22T15:21:47.6043334Z,False
BTCUSDT,91221.23000000,0.00651000,2025-04-22T15:21:48.8440000Z,2025-04-22T15:21:47.6486753Z,False
BTCUSDT,91221.23000000,0.00422000,2025-04-22T15:21:48.8740000Z,2025-04-22T15:21:47.6794184Z,False
BTCUSDT,91221.23000000,0.01438000,2025-04-22T15:21:48.9150000Z,2025-04-22T15:21:47.7209142Z,False
BTCUSDT,91221.22000000,0.01500000,2025-04-22T15:21:48.9360000Z,2025-04-22T15:21:47.7405768Z,True
BTCUSDT,91221.22000000,0.01500000,2025-04-22T15:21:48.9360000Z,2025-04-22T15:21:47.7430142Z,True
BTCUSDT,91221.22000000,0.02100000,2025-04-22T15:21:48.9370000Z,2025-04-22T15:21:47.7458670Z,True
BTCUSDT,91221.22000000,0.00196000,2025-04-22T15:21:48.9370000Z,2025-04-22T15:21:47.7484948Z,True
BTCUSDT,91221.22000000,0.00016000,2025-04-22T15:21:48.9370000Z,2025-04-22T15:21:47.7505579Z,True
BTCUSDT,91221.22000000,0.00560000,2025-04-22T15:21:48.9370000Z,2025-04-22T15:21:47.7528030Z,True
BTCUSDT,91221.22000000,0.01728000,2025-04-22T15:21:48.9370000Z,2025-04-22T15:21:47.7547506Z,True
BTCUSDT,91221.22000000,0.02100000,2025-04-22T15:21:48.9380000Z,2025-04-22T15:21:47.7567078Z,True
BTCUSDT,91221.22000000,0.02100000,2025-04-22T15:21:48.9390000Z,2025-04-22T15:21:47.7595157Z,True
BTCUSDT,91221.23000000,0.00736000,2025-04-22T15:21:48.9530000Z,2025-04-22T15:21:47.7622821Z,False
BTCUSDT,91221.23000000,0.00734000,2025-04-22T15:21:48.9850000Z,2025-04-22T15:21:47.7908603Z,False
BTCUSDT,91221.23000000,0.03496000,2025-04-22T15:21:49.0640000Z,2025-04-22T15:21:47.8701219Z,False
BTCUSDT,91221.22000000,0.01000000,2025-04-22T15:21:49.0740000Z,2025-04-22T15:21:47.8794068Z,True
BTCUSDT,91221.23000000,0.01947000,2025-04-22T15:21:49.1170000Z,2025-04-22T15:21:47.9218272Z,False
BTCUSDT,91221.23000000,0.00571000,2025-04-22T15:21:49.2170000Z,2025-04-22T15:21:48.0236096Z,False
BTCUSDT,91221.23000000,0.00200000,2025-04-22T15:21:49.3490000Z,2025-04-22T15:21:48.1537746Z,False
BTCUSDT,91221.23000000,0.00200000,2025-04-22T15:21:49.3500000Z,2025-04-22T15:21:48.1561117Z,False
BTCUSDT,91221.23000000,0.00029000,2025-04-22T15:21:49.3690000Z,2025-04-22T15:21:48.1754023Z,False
BTCUSDT,91221.23000000,0.00070000,2025-04-22T15:21:49.3690000Z,2025-04-22T15:21:48.1777441Z,False
BTCUSDT,91221.23000000,0.06502000,2025-04-22T15:21:49.6120000Z,2025-04-22T15:21:48.4179239Z,False
BTCUSDT,91221.23000000,0.00091000,2025-04-22T15:21:49.6120000Z,2025-04-22T15:21:48.4201859Z,False
BTCUSDT,91221.23000000,0.00024000,2025-04-22T15:21:49.6120000Z,2025-04-22T15:21:48.4221613Z,False
BTCUSDT,91221.23000000,0.06577000,2025-04-22T15:21:49.6120000Z,2025-04-22T15:21:48.4244195Z,False
BTCUSDT,91221.23000000,0.03576000,2025-04-22T15:21:49.6120000Z,2025-04-22T15:21:48.4263353Z,False
BTCUSDT,91221.23000000,0.01039000,2025-04-22T15:21:49.6470000Z,2025-04-22T15:21:48.4514774Z,False
BTCUSDT,91221.22000000,0.01500000,2025-04-22T15:21:49.6800000Z,2025-04-22T15:21:48.4860192Z,True
BTCUSDT,91221.23000000,0.01183000,2025-04-22T15:21:49.6820000Z,2025-04-22T15:21:48.4883316Z,False
BTCUSDT,91221.22000000,0.01473000,2025-04-22T15:21:49.6960000Z,2025-04-22T15:21:48.5019918Z,True
BTCUSDT,91221.23000000,0.00896000,2025-04-22T15:21:49.7150000Z,2025-04-22T15:21:48.5205001Z,False
BTCUSDT,91221.23000000,0.00961000,2025-04-22T15:21:49.7480000Z,2025-04-22T15:21:48.5534180Z,False
BTCUSDT,91221.22000000,0.00024000,2025-04-22T15:21:49.7520000Z,2025-04-22T15:21:48.5576746Z,True
BTCUSDT,91221.23000000,0.01846000,2025-04-22T15:21:49.8150000Z,2025-04-22T15:21:48.6209146Z,False
BTCUSDT,91221.22000000,0.00102000,2025-04-22T15:21:49.8160000Z,2025-04-22T15:21:48.6235364Z,True
BTCUSDT,91221.23000000,0.00200000,2025-04-22T15:21:49.8400000Z,2025-04-22T15:21:48.6462407Z,False
BTCUSDT,91221.23000000,0.00200000,2025-04-22T15:21:49.8440000Z,2025-04-22T15:21:48.6496942Z,False
BTCUSDT,91221.23000000,0.00826000,2025-04-22T15:21:49.8450000Z,2025-04-22T15:21:48.6518652Z,False
BTCUSDT,91221.23000000,0.00338000,2025-04-22T15:21:49.8810000Z,2025-04-22T15:21:48.6866365Z,False
BTCUSDT,91221.23000000,0.01025000,2025-04-22T15:21:49.9150000Z,2025-04-22T15:21:48.7206393Z,False
BTCUSDT,91221.23000000,0.00281000,2025-04-22T15:21:49.9600000Z,2025-04-22T15:21:48.7665184Z,False
BTCUSDT,91221.23000000,0.01146000,2025-04-22T15:21:49.9600000Z,2025-04-22T15:21:48.7687996Z,False
BTCUSDT,91221.23000000,0.01095000,2025-04-22T15:21:50.0480000Z,2025-04-22T15:21:48.8536054Z,False
BTCUSDT,91221.23000000,0.00026000,2025-04-22T15:21:50.0660000Z,2025-04-22T15:21:48.8725629Z,False
BTCUSDT,91221.22000000,0.00007000,2025-04-22T15:21:50.0920000Z,2025-04-22T15:21:48.8986014Z,True
BTCUSDT,91221.23000000,0.00164000,2025-04-22T15:21:50.2570000Z,2025-04-22T15:21:49.0629850Z,False
BTCUSDT,91221.23000000,0.03458000,2025-04-22T15:21:50.3180000Z,2025-04-22T15:21:49.1234155Z,False
BTCUSDT,91221.22000000,0.00307000,2025-04-22T15:21:50.4330000Z,2025-04-22T15:21:49.2383915Z,True
BTCUSDT,91221.22000000,0.00016000,2025-04-22T15:21:50.6000000Z,2025-04-22T15:21:49.4079882Z,True
BTCUSDT,91221.23000000,0.00024000,2025-04-22T15:21:50.6130000Z,2025-04-22T15:21:49.8408783Z,False
BTCUSDT,91221.23000000,0.00024000,2025-04-22T15:21:50.6130000Z,2025-04-22T15:21:49.8439690Z,False
BTCUSDT,91221.23000000,0.06577000,2025-04-22T15:21:50.6130000Z,2025-04-22T15:21:49.8458117Z,False
BTCUSDT,91221.23000000,0.00200000,2025-04-22T15:21:50.6130000Z,2025-04-22T15:21:49.8476005Z,False
BTCUSDT,91221.23000000,0.00144000,2025-04-22T15:21:50.6130000Z,2025-04-22T15:21:49.8494908Z,False
BTCUSDT,91221.23000000,0.00007000,2025-04-22T15:21:50.6130000Z,2025-04-22T15:21:49.8517160Z,False
BTCUSDT,91221.23000000,0.04000000,2025-04-22T15:21:50.6130000Z,2025-04-22T15:21:49.8538496Z,False
BTCUSDT,91221.23000000,0.05805000,2025-04-22T15:21:50.6130000Z,2025-04-22T15:21:49.8557760Z,False
BTCUSDT,91221.23000000,0.01290000,2025-04-22T15:21:50.6520000Z,2025-04-22T15:21:49.8577409Z,False
BTCUSDT,91221.23000000,0.00905000,2025-04-22T15:21:50.7120000Z,2025-04-22T15:21:49.8600220Z,False
BTCUSDT,91221.23000000,0.02000000,2025-04-22T15:21:50.7120000Z,2025-04-22T15:21:49.8619563Z,False
BTCUSDT,91221.23000000,0.00164000,2025-04-22T15:21:50.7120000Z,2025-04-22T15:21:49.8638910Z,False
BTCUSDT,91221.23000000,0.00188000,2025-04-22T15:21:50.7120000Z,2025-04-22T15:21:49.8657590Z,False
BTCUSDT,91221.23000000,0.04393000,2025-04-22T15:21:50.7120000Z,2025-04-22T15:21:49.8678028Z,False
BTCUSDT,91221.23000000,0.01700000,2025-04-22T15:21:50.7140000Z,2025-04-22T15:21:49.8701822Z,False
BTCUSDT,91221.23000000,0.00484000,2025-04-22T15:21:50.7270000Z,2025-04-22T15:21:49.8719785Z,False
BTCUSDT,91221.23000000,0.00611000,2025-04-22T15:21:50.7270000Z,2025-04-22T15:21:49.8737821Z,False
BTCUSDT,91221.23000000,0.00200000,2025-04-22T15:21:50.7400000Z,2025-04-22T15:21:49.8756458Z,False
BTCUSDT,91221.23000000,0.00200000,2025-04-22T15:21:50.7480000Z,2025-04-22T15:21:49.8778080Z,False
BTCUSDT,91221.23000000,0.01507000,2025-04-22T15:21:50.7560000Z,2025-04-22T15:21:49.8798428Z,False
BTCUSDT,91221.23000000,0.00006000,2025-04-22T15:21:50.8070000Z,2025-04-22T15:21:49.8818943Z,False
BTCUSDT,91221.23000000,0.00138000,2025-04-22T15:21:50.8070000Z,2025-04-22T15:21:49.8840413Z,False
BTCUSDT,91221.23000000,0.00075000,2025-04-22T15:21:50.8070000Z,2025-04-22T15:21:49.8858808Z,False
BTCUSDT,91221.23000000,0.00006000,2025-04-22T15:21:50.8070000Z,2025-04-22T15:21:49.8878742Z,False
BTCUSDT,91221.23000000,0.00092000,2025-04-22T15:21:50.8070000Z,2025-04-22T15:21:49.8902948Z,False
BTCUSDT,91221.23000000,0.01076000,2025-04-22T15:21:50.8070000Z,2025-04-22T15:21:49.8925014Z,False
BTCUSDT,91221.23000000,0.00054000,2025-04-22T15:21:50.8160000Z,2025-04-22T15:21:49.8947973Z,False
BTCUSDT,91221.22000000,0.00220000,2025-04-22T15:21:50.8400000Z,2025-04-22T15:21:49.8968110Z,True
BTCUSDT,91221.23000000,0.00799000,2025-04-22T15:21:50.8420000Z,2025-04-22T15:21:49.8990025Z,False
BTCUSDT,91221.23000000,0.00840000,2025-04-22T15:21:50.8740000Z,2025-04-22T15:21:49.9018739Z,False
BTCUSDT,91221.22000000,0.01129000,2025-04-22T15:21:50.8870000Z,2025-04-22T15:21:49.9037917Z,True
BTCUSDT,91221.23000000,0.00983000,2025-04-22T15:21:50.9070000Z,2025-04-22T15:21:49.9056453Z,False
BTCUSDT,91221.23000000,0.01083000,2025-04-22T15:21:50.9460000Z,2025-04-22T15:21:49.9077103Z,False
BTCUSDT,91221.22000000,0.00014000,2025-04-22T15:21:50.9590000Z,2025-04-22T15:21:49.9099347Z,True
BTCUSDT,91221.23000000,0.01593000,2025-04-22T15:21:51.0150000Z,2025-04-22T15:21:49.9119022Z,False
BTCUSDT,91221.23000000,0.00025000,2025-04-22T15:21:51.0150000Z,2025-04-22T15:21:49.9137292Z,False
BTCUSDT,91221.23000000,0.00162000,2025-04-22T15:21:51.0150000Z,2025-04-22T15:21:49.9156188Z,False
BTCUSDT,91221.23000000,0.00010000,2025-04-22T15:21:51.0500000Z,2025-04-22T15:21:50.0051387Z,False
BTCUSDT,91221.22000000,0.44640000,2025-04-22T15:21:51.1980000Z,2025-04-22T15:21:50.0073868Z,True
BTCUSDT,91221.22000000,0.02100000,2025-04-22T15:21:51.1980000Z,2025-04-22T15:21:50.1469136Z,True
BTCUSDT,91221.22000000,0.24310000,2025-04-22T15:21:51.1980000Z,2025-04-22T15:21:50.1491434Z,True
BTCUSDT,91221.22000000,0.72314000,2025-04-22T15:21:51.1980000Z,2025-04-22T15:21:50.1511851Z,True
BTCUSDT,91221.22000000,0.00164000,2025-04-22T15:21:51.1980000Z,2025-04-22T15:21:50.1530259Z,True
BTCUSDT,91221.22000000,0.00050000,2025-04-22T15:21:51.1980000Z,2025-04-22T15:21:50.1548297Z,True
BTCUSDT,91221.22000000,0.29017000,2025-04-22T15:21:51.1980000Z,2025-04-22T15:21:50.1567246Z,True
BTCUSDT,91221.22000000,0.00006000,2025-04-22T15:21:51.1980000Z,2025-04-22T15:21:50.1586851Z,True
